fecha,tipo_incidente_c4,incidente_c4,alcaldia_inicio,clas_con_f_alarma,tipo_entrada,mes,anio,linea,estacion,tipo_pago,afluencia,servicio
19/4/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33021,trolebus
19/4/2023,Accidente,Choque sin lesionados,GUSTAVO A. MADERO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22077,trolebus
19/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,CÃMARA,Abril,2023,LÃ­nea 1,0,Prepago,50598,cablebus
19/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,CÃMARA,Abril,2023,LÃ­nea 2,0,Prepago,63400,cablebus
19/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,CÃMARA,Abril,2023,LÃ­nea 1,0,Boleto,33021,trolebus
19/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,CÃMARA,Abril,2023,LÃ­nea 1,0,Prepago,22077,trolebus
19/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50598,cablebus
19/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63400,cablebus
19/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33021,trolebus
19/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22077,trolebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50999,cablebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63763,cablebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,35112,trolebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22246,trolebus
20/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50999,cablebus
20/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63763,cablebus
20/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,35112,trolebus
20/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22246,trolebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 1,0,Prepago,50999,cablebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 2,0,Prepago,63763,cablebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 1,0,Boleto,35112,trolebus
20/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 1,0,Prepago,22246,trolebus
20/4/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50999,cablebus
20/4/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63763,cablebus
20/4/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,35112,trolebus
20/4/2023,Accidente,Choque con lesionados,TLALPAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22246,trolebus
21/4/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,51376,cablebus
21/4/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 2,0,Prepago,65845,cablebus
21/4/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Boleto,34585,trolebus
21/4/2023,Accidente,Choque sin lesionados,CUAUHTEMOC,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,21150,trolebus
21/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,51376,cablebus
21/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 2,0,Prepago,65845,cablebus
21/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Boleto,34585,trolebus
21/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,21150,trolebus
21/4/2023,Accidente,Choque sin lesionados,VENUSTIANO CARRANZA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,51376,cablebus
21/4/2023,Accidente,Choque sin lesionados,VENUSTIANO CARRANZA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 2,0,Prepago,65845,cablebus
21/4/2023,Accidente,Choque sin lesionados,VENUSTIANO CARRANZA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Boleto,34585,trolebus
21/4/2023,Accidente,Choque sin lesionados,VENUSTIANO CARRANZA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,21150,trolebus
21/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,51376,cablebus
21/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 2,0,Prepago,65845,cablebus
21/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Boleto,34585,trolebus
21/4/2023,Accidente,Choque sin lesionados,IZTAPALAPA,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,21150,trolebus
22/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,40395,cablebus
22/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,58477,cablebus
22/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33571,trolebus
22/4/2023,Accidente,Choque con lesionados,CUAUHTEMOC,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,16810,trolebus
22/4/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,40395,cablebus
22/4/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 2,0,Prepago,58477,cablebus
22/4/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Boleto,33571,trolebus
22/4/2023,Accidente,Choque sin lesionados,TLALPAN,EMERGENCIA,BOTÃN DE AUXILIO,Abril,2023,LÃ­nea 1,0,Prepago,16810,trolebus
22/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,40395,cablebus
22/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,58477,cablebus
22/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33571,trolebus
22/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,16810,trolebus
22/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,40395,cablebus
22/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,58477,cablebus
22/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33571,trolebus
22/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,16810,trolebus
23/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,29266,cablebus
23/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,43699,cablebus
23/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,24544,trolebus
23/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,12077,trolebus
23/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,29266,cablebus
23/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,43699,cablebus
23/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,24544,trolebus
23/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,12077,trolebus
23/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,29266,cablebus
23/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,43699,cablebus
23/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,24544,trolebus
23/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,12077,trolebus
23/4/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,29266,cablebus
23/4/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,43699,cablebus
23/4/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,24544,trolebus
23/4/2023,Accidente,Choque sin lesionados,MILPA ALTA,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,12077,trolebus
24/4/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50843,cablebus
24/4/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63447,cablebus
24/4/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33789,trolebus
24/4/2023,Accidente,Choque con lesionados,AZCAPOTZALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20310,trolebus
24/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50843,cablebus
24/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63447,cablebus
24/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33789,trolebus
24/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20310,trolebus
24/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50843,cablebus
24/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63447,cablebus
24/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33789,trolebus
24/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20310,trolebus
24/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50843,cablebus
24/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63447,cablebus
24/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,33789,trolebus
24/4/2023,Accidente,Choque con lesionados,COYOACAN,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20310,trolebus
25/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 1,0,Prepago,52857,cablebus
25/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 2,0,Prepago,63434,cablebus
25/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 1,0,Boleto,35094,trolebus
25/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,RADIO,Abril,2023,LÃ­nea 1,0,Prepago,19893,trolebus
25/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,52857,cablebus
25/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63434,cablebus
25/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,35094,trolebus
25/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19893,trolebus
25/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,52857,cablebus
25/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63434,cablebus
25/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,35094,trolebus
25/4/2023,Accidente,Choque sin lesionados,COYOACAN,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19893,trolebus
25/4/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,52857,cablebus
25/4/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63434,cablebus
25/4/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,35094,trolebus
25/4/2023,Accidente,Choque sin lesionados,AZCAPOTZALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19893,trolebus
26/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50981,cablebus
26/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63749,cablebus
26/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34210,trolebus
26/4/2023,Accidente,Choque con lesionados,VENUSTIANO CARRANZA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20946,trolebus
26/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50981,cablebus
26/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63749,cablebus
26/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34210,trolebus
26/4/2023,Accidente,Choque sin lesionados,TLAHUAC,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20946,trolebus
26/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50981,cablebus
26/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63749,cablebus
26/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34210,trolebus
26/4/2023,Accidente,Choque con lesionados,BENITO JUAREZ,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20946,trolebus
26/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50981,cablebus
26/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,63749,cablebus
26/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34210,trolebus
26/4/2023,Accidente,Choque sin lesionados,IZTACALCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,20946,trolebus
27/4/2023,Accidente,Choque con lesionados,ALVARO OBREGON,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50072,cablebus
27/4/2023,Accidente,Choque con lesionados,ALVARO OBREGON,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,62221,cablebus
27/4/2023,Accidente,Choque con lesionados,ALVARO OBREGON,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34457,trolebus
27/4/2023,Accidente,Choque con lesionados,ALVARO OBREGON,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19967,trolebus
27/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50072,cablebus
27/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,62221,cablebus
27/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34457,trolebus
27/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19967,trolebus
27/4/2023,Accidente,Choque con lesionados,IZTACALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50072,cablebus
27/4/2023,Accidente,Choque con lesionados,IZTACALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,62221,cablebus
27/4/2023,Accidente,Choque con lesionados,IZTACALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34457,trolebus
27/4/2023,Accidente,Choque con lesionados,IZTACALCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19967,trolebus
27/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,50072,cablebus
27/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,62221,cablebus
27/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34457,trolebus
27/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,19967,trolebus
28/4/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,51060,cablebus
28/4/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,67499,cablebus
28/4/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,40950,trolebus
28/4/2023,Accidente,Choque sin lesionados,MIGUEL HIDALGO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22137,trolebus
28/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,51060,cablebus
28/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,67499,cablebus
28/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,40950,trolebus
28/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22137,trolebus
28/4/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,51060,cablebus
28/4/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,67499,cablebus
28/4/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,40950,trolebus
28/4/2023,Accidente,Choque con lesionados,MIGUEL HIDALGO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22137,trolebus
28/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,51060,cablebus
28/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,67499,cablebus
28/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,40950,trolebus
28/4/2023,Accidente,Choque con lesionados,XOCHIMILCO,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,22137,trolebus
29/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,40989,cablebus
29/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 2,0,Prepago,58570,cablebus
29/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Boleto,34543,trolebus
29/4/2023,Accidente,Choque con lesionados,IZTAPALAPA,URGENCIAS MEDICAS,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,17796,trolebus
29/4/2023,Accidente,Choque sin lesionados,XOCHIMILCO,EMERGENCIA,LLAMADA DEL 911,Abril,2023,LÃ­nea 1,0,Prepago,40989,cablebus
